[certificateholder_id],[certificateholder_name],[crop],[license_number],[start_date_license],[end_date_license],[license_standard],[license_status],[scope],[region],[country]
RA_00096662204,Barbara Luijckx Sp. z o.o.,Cocoa,RALI24-027705,7/12/2024,7/11/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00158752404,Fitspo Nutrition,Cocoa,RALI24-028496,3/4/2024,6/3/2025,Supply Chain,Granted,Single Site,Europe,Bulgaria
RA_00124062212,Kaufland Dienstleistungen,Cocoa,RALI24-030016,9/21/2024,9/20/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00028562108,J.J. Darboven GmbH & Co. KG,Cocoa,RALI23-023803,4/17/2024,4/16/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00117362210,Barentz Canada ULC,Cocoa,RALI23-024177,5/6/2024,5/5/2025,Supply Chain,Granted,Single Site,North America,Canada
RA_00083742202,HLR PRALINE,Cocoa,RALI24-029104,8/25/2024,8/24/2025,Supply Chain,Granted,Multi Site,Europe,France
RA_00087172203,Verdener Keks- und Waffelfabrik Hans Freitag GmbH & Co. KG,Cocoa,RALI23-025004,6/9/2024,6/8/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00104652206,Wiebold Confiserie GmbH & Co. KG,Cocoa,RALI24-028635,10/20/2024,10/19/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00060912111,SALPA & CHERUBINI S.R.L.,Cocoa,RALI24-027507,9/20/2024,9/19/2025,Supply Chain,Granted,Multi Site,Europe,Italy
RA_00134212304,"Mars Wrigley Asia (Aus, Indo, China, India)",Cocoa,RALI24-027697,6/27/2024,6/26/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,Australia
RA_00123802212,"PASTISART IBERIA, SLU",Cocoa,RALI24-025978,7/10/2024,7/9/2025,Supply Chain,Granted,Single Site,Europe,Spain
RA_00076302201,Jung since 1828 GmbH & Co. KG,Cocoa,RALI24-026412,10/30/2024,10/29/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00077482201,T 500 PURATOS,Cocoa,RALI25-035840,2/10/2025,2/9/2026,Supply Chain,Granted,Multi Site,Europe,Spain
RA_00058712111,Brioches Fonteneau,Cocoa,RALI24-035215,1/20/2025,1/19/2026,Supply Chain,Granted,Single Site,Europe,France
RA_00163192406,MORALCO SRL,Cocoa,RALI24-030629,4/24/2024,7/23/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00032812108,PROVA SAS,Cocoa,RALI24-026802,6/10/2024,6/9/2025,Supply Chain,Granted,Multi Site,Europe,France
RA_00092172203,SanoRice Netherlands B.V.,Cocoa,RALI24-031568,2/2/2025,2/1/2026,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00142822308,Latteria NÖM Srl,Cocoa,RALI24-026576,11/17/2024,11/16/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00042462109,SCAA,Cocoa,RALI22-009777,1/30/2025,1/29/2026,Supply Chain,Granted,Multi Site,Africa,Côte d'Ivoire
RA_00105932206,Edo spa,Cocoa,RALI24-031097,12/24/2024,12/23/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00091932203,IDB SRL INDUSTRIA DOLCIARIA BORSARI,Cocoa,RALI24-025388,6/28/2024,6/27/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00010212105,IVOIRE CACAO,Cocoa,RALI24-027723,9/27/2024,9/26/2025,Supply Chain,Granted,Single Site,Africa,Côte d'Ivoire
RA_00062302111,STOKSON Spó?ka Jawna Henryk Stok?osa i Wspólnicy,Cocoa,RALI24-028881,10/27/2024,10/26/2025,Supply Chain,Granted,Multi Site,Europe,Poland
RA_00072202201,Dormeco,Cocoa,RALI23-022026,3/21/2024,3/20/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Israel
RA_00117442210,"UAB ""Orka Foods""",Cocoa,RALI23-023166,3/18/2024,3/17/2025,Supply Chain,Granted,Single Site,Europe,Lithuania
RA_00037262109,Crown Food Group,Cocoa,RALI23-024152,3/24/2024,3/23/2025,Supply Chain,Granted,Single Site,Africa,South Africa
RA_00161732405,Fobos One sp. z o.o.,Cocoa,RALI24-029873,1/8/2025,1/7/2026,Supply Chain,Granted,Single Site,Europe,Poland
RA_00143512308,MARS WRIGLEY LATIN AMERICA NORTH,Cocoa,RALI23-022524,11/1/2024,10/31/2025,Supply Chain,Granted,Multi Site,Latin America,Mexico
RA_00090652203,Walter Matter SA,Cocoa,RALI24-026941,9/3/2024,9/2/2025,Supply Chain,Granted,Single Site,Europe,Switzerland
RA_00053082110,Eurodesserts NV,Cocoa,RALI24-030535,12/23/2024,12/22/2025,Supply Chain,Granted,Multi Site,Europe,Belgium
RA_00029322108,Patons Macadamia Pty Ltd,Cocoa,RALI24-028343,10/14/2024,10/13/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00095942204,FRUINOV,Cocoa,RALI24-033064,6/23/2024,6/22/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00147642310,CARGILL AUSTRALIA LTD,Cocoa,RALI24-031884,2/15/2025,2/14/2026,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00117242210,"MARTIN BRAUN, S.A.",Cocoa,RALI24-031448,1/27/2025,1/26/2026,Supply Chain,Granted,Single Site,Europe,Spain
RA_00048802110,FoodFlo International Ltd.,Cocoa,RALI23-023070,2/23/2024,5/22/2025,Supply Chain,Granted,Single Site,Asia and Pacific,New Zealand
RA_00104052206,BÄKO Schleswig-Holstein eG,Cocoa,RALI23-024229,5/27/2024,5/26/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00033652108,Crispy Food A/S  – Goerlev,Cocoa,RALI23-023414,3/16/2024,3/15/2025,Supply Chain,Granted,Single Site,Europe,Denmark
RA_00078542202,Costa Limited,Cocoa,RALI24-031134,1/13/2025,1/12/2026,Supply Chain,Granted,Multi Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00089272203,backaldrin International The Kornspitz Company GmbH,Cocoa,RALI24-025677,7/14/2024,7/13/2025,Supply Chain,Granted,Single Site,Europe,Austria
RA_00161742405,Frank&Oli Sp. z o.o.,Cocoa,RALI24-029874,8/7/2024,11/6/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00034872108,Nestle Campbellfield,Cocoa,RALI24-027276,8/19/2024,8/18/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00078302202,D. LAZZARONI & C. SPA,Cocoa,RALI24-026214,8/2/2024,8/1/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00148912311,"ChocoSuc Partner, s. r. o.",Cocoa,RALI23-024354,5/15/2024,5/14/2025,Supply Chain,Granted,Single Site,Europe,Slovakia
RA_00134332304,DOLCIARIA A. LOISON SRL,Cocoa,RALI23-018476,1/1/2024,3/31/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00034992108,LA BOULANGERE & CO,Cocoa,RALI23-024409,5/10/2024,5/9/2025,Supply Chain,Granted,Multi Site,Europe,France
RA_00034952108,Toffee Tec GmbH,Cocoa,RALI24-027084,9/7/2024,9/6/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00165842408,Foodcom Spó?ka Akcyjna,Cocoa,RALI24-031790,6/16/2024,9/15/2025,Supply Chain,Granted,Multi Site,Europe,Poland
RA_00027612108,IDILIA FOODS SL,Cocoa,RALI23-025003,6/14/2024,6/13/2025,Supply Chain,Granted,Single Site,Europe,Spain
RA_00129912302,Mlije?na industrija 99 d.o.o.,Cocoa,RALI24-026099,4/19/2024,4/18/2025,Supply Chain,Granted,Single Site,Europe,Bosnia and Herzegovina
RA_00054582110,TLB GmbH,Cocoa,RALI24-027637,5/10/2024,5/9/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00065462112,DANAKTA spol.s r.o.,Cocoa,RALI24-025685,6/1/2024,5/31/2025,Supply Chain,Granted,Single Site,Europe,Slovakia
RA_00096882204,MAITRES LAITIERS DU COTENTIN,Cocoa,RALI24-028974,9/18/2024,9/17/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00169122410,Kubara sp. z o.o.,Cocoa,RALI24-033391,9/10/2024,12/9/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00084052202,CHOCODROP S.L.,Cocoa,RALI24-026239,4/19/2024,4/18/2025,Supply Chain,Granted,Single Site,Europe,Spain
RA_00041322109,Molkerei Gropper GmbH & Co. KG,Cocoa,RALI24-028270,9/2/2024,9/1/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00030642108,Barentz B.V.,Cocoa,RALI24-032360,3/2/2025,3/1/2026,Supply Chain,Granted,Multi Site,Europe,Netherlands (the)
RA_00142462307,Doughlicious ltd,Cocoa,RALI23-022249,4/4/2024,4/3/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00120372211,IMCD UK LTD,Cocoa,RALI24-031888,2/15/2025,2/14/2026,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00050072110,NANOURIS Fine Bakery S.A.,Cocoa,RALI24-027702,6/7/2024,6/6/2025,Supply Chain,Granted,Single Site,Europe,Greece
RA_00113962208,Caldic Norway AS,Cocoa,RALI24-029580,10/29/2024,10/28/2025,Supply Chain,Granted,Single Site,Europe,Norway
RA_00033342108,Wikana Keks und Nahrungsmittel GmbH,Cocoa,RALI24-026104,5/2/2024,5/1/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00127062301,VIOLANTA SA,Cocoa,RALI24-029203,8/12/2024,8/11/2025,Supply Chain,Granted,Multi Site,Europe,Greece
RA_00086922203,MUSSO DOMENICO SRL,Cocoa,RALI24-031031,12/23/2024,12/22/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00027232108,FTA Food Solutions,Cocoa,RALI24-026607,8/19/2024,8/18/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00083292202,Forneria Gusparo SpA,Cocoa,RALI24-028900,10/11/2024,10/10/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00042382109,frischli Milchwerke GmbH,Cocoa,RALI24-026947,8/27/2024,8/26/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00041372109,MONBAKE GRUPO EMPRESARIAL S.A.U.,Cocoa,RALI23-023743,4/5/2024,4/4/2025,Supply Chain,Granted,Multi Site,Europe,Spain
RA_00010892105,NOUVELLE SCOOPRANYD,Cocoa,RALI21-001089,1/1/1900,1/1/1900,Farming,Not Granted,Group Of Small Farms,Africa,Côte d'Ivoire
RA_00113632208,Rubin Mühle GmbH,Cocoa,RALI24-030825,11/9/2024,11/8/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00106322206,Dukat d.d.,Cocoa,RALI24-027779,9/29/2024,9/28/2025,Supply Chain,Granted,Single Site,Europe,Croatia
RA_00163582407,"Shanghai Vela Ethan Trading Co.,Ltd.",Cocoa,RALI24-030892,6/4/2024,9/3/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,China
RA_00163232406,Nestle Moldova,Cocoa,RALI24-030651,8/26/2024,11/25/2025,Supply Chain,Granted,Single Site,Europe,Moldova (the Republic of)
RA_00084072202,KUK SLOVAKIA,Cocoa,RALI24-029277,11/11/2024,11/10/2025,Supply Chain,Granted,Single Site,Europe,Slovakia
RA_00037612109,IL DOLCE FORNO SRL,Cocoa,RALI24-029703,11/26/2024,11/25/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00028232108,WAWI-Group,Cocoa,RALI24-028353,10/12/2024,10/11/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00079342202,Crumbel,Cocoa,RALI24-026596,3/17/2024,3/16/2025,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00066612112,Conditess Feine Kuchen GmbH,Cocoa,RALI24-025901,5/14/2024,5/13/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00148192311,Oddlygood Global Ltd,Cocoa,RALI23-024073,12/18/2023,3/17/2025,Supply Chain,Granted,Single Site,Europe,Finland
RA_00170732411,Nestlé Professional Netherlands,Cocoa,RALI24-034101,1/7/2025,1/6/2026,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00110352207,Komplet Mantler GmbH & CoKG,Cocoa,RALI24-030491,12/20/2024,12/19/2025,Supply Chain,Granted,Single Site,Europe,Austria
RA_00133612303,IDHarBest Holding,Cocoa,RALI23-023636,4/13/2024,4/12/2025,Supply Chain,Granted,Single Site,Latin America,Guatemala
RA_00083282202,Finsbury food group,Cocoa,RALI24-025591,4/28/2024,4/27/2025,Supply Chain,Granted,Multi Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00091522203,Chocolaterie Jacques GUYAUX SAS,Cocoa,RALI24-025763,6/19/2024,6/18/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00062332111,DV Foods nv,Cocoa,RALI24-032479,2/2/2025,2/1/2026,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00055902111,Bolero Confectinery of Thrace SA,Cocoa,RALI23-023075,1/11/2024,5/12/2025,Supply Chain,Granted,Single Site,Europe,Greece
RA_00114092209,MACLEANS HIGHLAND BAKERY LTD,Cocoa,RALI24-028841,10/26/2024,10/25/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00113132208,Quargentan S.p.A.,Cocoa,RALI24-030125,12/10/2024,12/9/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00069172112,Foley's Candies Limited Partnership,Cocoa,RALI23-023449,3/23/2024,3/22/2025,Supply Chain,Granted,Multi Site,North America,Canada
RA_00140892306,Nestlé Nordics,Cocoa,RALI23-021823,7/11/2024,7/10/2025,Supply Chain,Granted,Multi Site,Europe,Denmark
RA_00028572108,HACO AG,Cocoa,RALI23-025111,6/16/2024,6/15/2025,Supply Chain,Granted,Multi Site,Europe,Switzerland
RA_00044032109,Everton Spa,Cocoa,RALI24-029059,11/6/2024,11/5/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00140402306,Amaretti Virginia Srl,Cocoa,RALI23-024270,7/27/2024,7/26/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00108892207,Ken Carpathia Kft,Cocoa,RALI24-028985,5/2/2024,5/1/2025,Supply Chain,Granted,Single Site,Europe,Hungary
RA_00046062109,Nestle UK Ltd,Cocoa,RALI24-026953,8/11/2024,8/10/2025,Supply Chain,Granted,Multi Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00091032203, Bakels Orley (South Bakels),Cocoa,RALI24-030354,11/14/2024,11/13/2025,Supply Chain,Granted,Single Site,Africa,South Africa
RA_00065552112,MANCUSO VINCENZO & C. srl,Cocoa,RALI21-006555,1/16/2024,4/27/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00169292410,PT UNGGUL INDO MODERN SEJAHTERA,Cocoa,RALI24-033499,8/6/2024,11/5/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Indonesia
RA_00037632109,"Naabtaler Milchwerke GmbH & Co. KG., Privatmolkerei Bechtel",Cocoa,RALI24-031306,11/8/2024,11/7/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00128962302,DEKO IRENEUSZ RO? DARIUSZ DZIADURA SPÓ?KA JAWNA,Cocoa,RALI23-021856,3/14/2024,3/13/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00045632109,Wawel S.A.,Cocoa,RALI23-024864,6/7/2024,6/6/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00111922208,Pâtisserie Les Comtes de la Marche,Cocoa,RALI23-021853,3/21/2024,3/20/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00033852108,Hanina GmbH,Cocoa,RALI24-027630,9/24/2024,9/23/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00088642203,RAMS d.o.o.,Cocoa,RALI24-028285,8/3/2024,8/2/2025,Supply Chain,Granted,Single Site,Europe,Slovenia
RA_00154622402,Brookfarm Pty Ltd,Cocoa,RALI24-026684,2/7/2024,5/6/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,Australia
RA_00146912310,Dekker Tankopslag BV,Cocoa,RALI23-023645,7/18/2024,7/17/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00030282108,NoMU Brands,Cocoa,RALI24-030359,9/15/2024,9/14/2025,Supply Chain,Granted,Multi Site,Africa,South Africa
RA_00117662210,Tasty Foods UAB,Cocoa,RALI24-030126,11/19/2024,11/18/2025,Supply Chain,Granted,Single Site,Europe,Lithuania
RA_00122772211,Tata Starbucks Private Limited,Cocoa,RALI23-023460,4/5/2024,4/4/2025,Supply Chain,Granted,Single Site,Asia and Pacific,India
RA_00042232109,Tchibo GmbH,Cocoa,RALI24-026988,8/31/2024,8/30/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00082482202,Metcash,Cocoa,RALI24-028166,9/8/2024,9/7/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00109492207,ALDI Einkauf SE & Co. oHG (ALDI Nord),Cocoa,RALI23-025030,9/15/2024,9/14/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00011422105,SCOOPECO EXPORT,Cocoa,RALI23-021611,4/9/2024,4/8/2025,Supply Chain,Granted,Multi Site,Africa,Côte d'Ivoire
RA_00095902204,PPCh i PRS ANITA Grzegorz Mordalski,Cocoa,RALI24-028224,9/27/2024,9/26/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00141882307,Kardinal Chokolade,Cocoa,RALI23-022107,8/7/2024,11/6/2025,Supply Chain,Granted,Single Site,Europe,Denmark
RA_00085492203,Richetti Spa,Cocoa,RALI24-031278,1/19/2025,1/18/2026,Supply Chain,Granted,Single Site,Europe,Italy
RA_00032062108,Békás Nagykereskedelmi Kft,Cocoa,RALI24-031301,1/20/2025,1/19/2026,Supply Chain,Granted,Single Site,Europe,Hungary
RA_00132542303,Flechtorfer Mühle Walter Thönebe GmbH,Cocoa,RALI23-017709,6/18/2024,6/17/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00064172112,Froneri Ice Cream UK Ltd,Cocoa,RALI24-032674,12/14/2024,12/13/2025,Supply Chain,Granted,Multi Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00095422204,ROBERTET,Cocoa,RALI24-026579,7/27/2024,7/26/2025,Supply Chain,Granted,Multi Site,Europe,France
RA_00048962110,Goedhart Hedel,Cocoa,RALI23-025228,6/24/2024,6/23/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00077732201,TWC Foods A/S,Cocoa,RALI24-031745,1/24/2025,1/23/2026,Supply Chain,Granted,Multi Site,Europe,Denmark
RA_00159132404,Guerra Spa,Cocoa,RALI24-028660,1/16/2025,1/15/2026,Supply Chain,Granted,Single Site,Europe,Italy
RA_00087622203,ITOCHU Corporation Cocoa Team,Cocoa,RALI23-024782,5/30/2024,5/29/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Japan
RA_00147492310,International Taste Solutions Limited,Cocoa,RALI23-023843,12/15/2023,3/14/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00143232308,SanoVita srl,Cocoa,RALI24-031821,1/19/2025,1/18/2026,Supply Chain,Granted,Multi Site,Europe,Romania
RA_00046832109,Dolciaria Acquaviva S.p.A.,Cocoa,RALI24-025738,6/7/2024,6/6/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00048452110,Barry Callebaut Schweiz AG,Cocoa,RALI24-025878,3/12/2024,3/11/2025,Supply Chain,Granted,Single Site,Europe,Switzerland
RA_00157642404,Capitol Distribution Company LLC,Cocoa,RALI24-027983,2/29/2024,5/30/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00162792406,"E&H LLC dba ""Oakhouse Bakery""",Cocoa,RALI24-030459,9/20/2024,9/19/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00028262108,Zvolenská mliekare? s.r.o.,Cocoa,RALI24-025345,6/24/2024,6/23/2025,Supply Chain,Granted,Single Site,Europe,Slovakia
RA_00030862108,Europe Chocolate Company,Cocoa,RALI24-031354,1/20/2025,1/19/2026,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00038092109,ChocolateWorks NZ Ltd,Cocoa,RALI24-030104,12/7/2024,12/6/2025,Supply Chain,Granted,Single Site,Asia and Pacific,New Zealand
RA_00048362110,ELSA Group,Cocoa,RALI24-029959,12/3/2024,12/2/2025,Supply Chain,Granted,Single Site,Europe,Switzerland
RA_00054052110,HSH Chemie,Cocoa,RALI23-025110,5/10/2024,5/9/2025,Supply Chain,Granted,Single Site,Europe,Czechia
RA_00075192201,Almondy AB,Cocoa,RALI24-025865,6/21/2024,6/20/2025,Supply Chain,Granted,Single Site,Europe,Sweden
RA_00069942112,Brenntag Hungária Kft.,Cocoa,RALI23-022898,6/2/2024,6/1/2025,Supply Chain,Granted,Single Site,Europe,Hungary
RA_00151752401,BACK EUROP Deutschland GmbH & Co. KG,Cocoa,RALI24-025620,6/25/2024,9/24/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00084812202,UAB Minordija,Cocoa,RALI24-030031,6/2/2024,6/1/2025,Supply Chain,Granted,Single Site,Europe,Lithuania
RA_00043352109,Inmobiliaria Guangala,Cocoa,RALI23-022877,12/26/2023,3/26/2025,Supply Chain,Granted,Single Site,Latin America,Ecuador
RA_00076192201,VICENZI SPA,Cocoa,RALI24-026936,9/2/2024,9/1/2025,Supply Chain,Granted,Multi Site,Europe,Italy
RA_00051792110,"TASTYCHOCO FOODSTUFF CO., LTD. GUANGDONG",Cocoa,RALI23-023486,3/18/2024,3/17/2025,Supply Chain,Granted,Single Site,Asia and Pacific,China
RA_00168762410,Newtown Foods USA,Cocoa,RALI24-033145,7/23/2024,10/22/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00008532105,SOCOOPAM-COOP-CA,Cocoa,RALI24-028068,10/2/2024,10/1/2025,Farming,Granted,Group Of Small Farms,Africa,Côte d'Ivoire
RA_00012412105,AgroEcom Ghana Asante Berkwai District Limited,Cocoa,RALI24-032402,10/1/2024,9/30/2025,Farming,Granted,Group Of Small Farms,Africa,Ghana
RA_00091202203,KOMPLET Polska Sp. z o.o.,Cocoa,RALI24-030887,12/23/2024,12/22/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00039652109,Trensums Food AB,Cocoa,RALI23-023594,3/16/2024,3/15/2025,Supply Chain,Granted,Single Site,Europe,Sweden
RA_00027252108,Dawn Foods Germany GmbH,Cocoa,RALI24-029603,11/23/2024,11/22/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00087242203,Vitafood Sh.P.K,Cocoa,RALI24-029681,7/20/2024,7/19/2025,Supply Chain,Granted,Single Site,Europe,Kosovo
RA_00029762108,Barry Callebaut Brasil Ind. Com. Prod. Alim. Ltda.,Cocoa,RALI24-027711,9/21/2024,9/20/2025,Supply Chain,Granted,Multi Site,Latin America,Brazil
RA_00161942406,Dmark Food Chem Private Limited,Cocoa,RALI24-030035,8/20/2024,11/19/2025,Supply Chain,Granted,Single Site,Asia and Pacific,India
RA_00030602108,LA SUISSA SRL,Cocoa,RALI24-031030,1/11/2025,1/10/2026,Supply Chain,Granted,Single Site,Europe,Italy
RA_00157052403,Avieta N.V.,Cocoa,RALI24-027634,5/14/2024,8/13/2025,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00035942109,Puratos Latvia SIA,Cocoa,RALI23-024891,6/8/2024,6/7/2025,Supply Chain,Granted,Single Site,Europe,Latvia
RA_00052092110,Nestle United States,Cocoa,RALI24-025545,4/14/2024,4/13/2025,Supply Chain,Granted,Multi Site,North America,United States of America (the)
RA_00055332110,Continental Bakeries,Cocoa,RALI23-025189,6/10/2024,6/9/2025,Supply Chain,Granted,Multi Site,Europe,Netherlands (the)
RA_00124612212,NS BOMI D.O.O.,Cocoa,RALI22-015350,1/31/2024,5/7/2025,Supply Chain,Granted,Single Site,Europe,Serbia
RA_00092942203,Halloren Schokoladenfabrik AG,Cocoa,RALI24-026954,9/3/2024,9/2/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00155562403,Chiefs AG,Cocoa,RALI24-027060,3/26/2024,6/25/2025,Supply Chain,Granted,Single Site,Europe,Switzerland
RA_00117952210,crisbiss sweets & snacks GmbH,Cocoa,RALI23-024123,5/4/2024,5/3/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00057672111,Seerys Heatherfield,Cocoa,RALI24-032472,6/18/2024,6/17/2025,Supply Chain,Granted,Single Site,Europe,Ireland
RA_00170542411,Branston Prepared,Cocoa,RALI24-034040,1/9/2025,1/8/2026,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00095152204,Sweets & Candy B.V.,Cocoa,RALI24-032316,8/6/2024,8/5/2025,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00092902203,Colruyt Food Retail,Cocoa,RALI22-009084,3/27/2024,6/26/2025,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00030032108,Chocolaterie Guylian NV,Cocoa,RALI23-023406,3/31/2024,3/30/2025,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00151072312,"Horizon Organic Dairy, LLC",Cocoa,RALI23-025285,10/3/2024,10/2/2025,Supply Chain,Granted,Multi Site,North America,United States of America (the)
RA_00147362310,"Keymar Warehouse Company, Inc.",Cocoa,RALI23-023758,6/7/2024,6/6/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00087402203,Arla Foods amba,Cocoa,RALI23-024498,5/15/2024,5/14/2025,Supply Chain,Granted,Multi Site,Europe,Denmark
RA_00094072204,Sanorice Belgium,Cocoa,RALI24-028644,10/20/2024,10/19/2025,Supply Chain,Granted,Single Site,Europe,Belgium
